Date,Production Difference
2022-05-24,546.9511530559976
2022-05-25,63.150596944004064
2022-05-26,330.77035722200526
2022-05-27,624.2277236109949
2022-05-28,33.09594416699838
2022-05-29,378.72608555600164
2022-05-30,313.03419500001473
2022-05-31,485.66030555497855
2022-06-01,627.8506897219922
2022-06-02,538.3764444440021
2022-06-03,606.819321944
2022-06-04,594.3165330549818
2022-06-05,677.8870155560144
2022-06-06,569.6840261110046
2022-06-07,611.0982908330043
2022-06-08,442.50011388902203
2022-06-09,546.4517186110024
2022-06-10,513.9790930549789
2022-06-11,184.2851050000172
2022-06-12,519.9651863889885
2022-06-13,170.24851555601344
2022-06-14,377.78157666599145
2022-06-15,248.19575694398372
2022-06-16,399.3456322219863
2022-06-17,502.29871611099225
2022-06-18,464.37456666698563
2022-06-19,562.1577177779982
2022-06-20,577.1622122219997
2022-06-21,496.5391091670026
2022-06-22,543.6396422229882
2022-06-23,538.5416888890031
2022-06-24,518.5814897219825
2022-06-25,206.03142194400425
2022-06-26,374.48829555502743
2022-06-27,512.5404594439897
2022-06-28,376.7801830559911
2022-06-29,403.01874999998836
2022-06-30,385.43436305600335
2022-07-01,440.6010013890045
2022-07-02,643.2832808330131
2022-07-03,496.21962277800776
2022-07-04,102.76769527798751
2022-07-05,335.8779044440016
2022-07-06,439.8607833329879
2022-07-07,425.69451472201035
2022-07-08,534.5923091669974
2022-07-09,645.4931630560022
2022-07-10,436.61356055599754
2022-07-11,310.071744166984
2022-07-12,403.11870222201105
2022-07-13,538.8198386110016
2022-07-14,507.840289166983
2022-07-15,505.1466725000064
2022-07-16,464.3403283339867
2022-07-17,552.4611422219896
2022-07-18,494.2435619450116
2022-07-19,344.4011722219875
2022-07-20,352.9965886110149
2022-07-21,546.390201111004
2022-07-22,513.6442738890182
2022-07-23,230.55526027802262
2022-07-24,508.6958544449881
2022-07-25,484.5576016670093
2022-07-26,286.7918063889956
2022-07-27,415.77287444402464
2022-07-28,471.202036667004
2022-07-29,448.2325241660001
2022-07-30,599.2507666670135
2022-07-31,455.4011127779959
2022-08-01,344.2649333330046
2022-08-02,262.41841555500287
2022-08-03,526.7777200000128
2022-08-04,538.8629733330163
2022-08-05,478.4929841660196
2022-08-06,172.22818138898583
2022-08-07,505.3097022230213
2022-08-08,478.8136644450133
2022-08-09,520.66896472199
2022-08-10,510.54473444400355
2022-08-11,549.7526691669773
2022-08-12,197.77284888899885
2022-08-13,112.63535249998677
2022-08-14,364.9281991670141
2022-08-15,309.89891805598745
2022-08-16,232.5791380550072
2022-08-17,354.41425388801144
2022-08-18,380.98733027800336
2022-08-19,426.93989000000875
2022-08-20,137.41048777799006
2022-08-21,560.1378394440108
2022-08-22,478.86861805597437
2022-08-23,461.0832961109991
2022-08-24,211.4905127780221
2022-08-25,374.8090283329948
2022-08-26,477.06549722197815
2022-08-27,271.4316961109871
2022-08-28,221.24410916600027
2022-08-29,348.4316044439911
2022-08-30,445.12617500001215
2022-08-31,460.3852947220148
2022-09-01,509.2954766660114
2022-09-02,411.06631222201395
2022-09-03,460.91222611098783
2022-09-04,572.3985902770073
2022-09-05,525.927033888991
2022-09-06,449.39012666701456
2022-09-07,485.7992447220022
2022-09-08,439.8114666659967
2022-09-09,13.394506387994625
2022-09-10,265.8333058329881
2022-09-11,446.8340202780091
2022-09-12,509.9657736119989
2022-09-13,431.56824444502126
2022-09-14,281.2849925000046
2022-09-15,209.94832166601554
2022-09-16,122.84379944502143
2022-09-17,76.48157499998342
2022-09-18,197.25221277799574
2022-09-19,423.7069830550172
2022-09-20,414.3698155560123
2022-09-21,307.1555163890007
2022-09-22,92.76549138900009
2022-09-23,31.70799527800409
2022-09-24,8.992330278008012
2022-09-25,49.5312516670092
2022-09-26,40.17438083302113
2022-09-27,63.91502388799563
2022-09-28,22.522479165985715
2022-09-29,26.6215313890134
2022-09-30,22.801014721975662
2022-10-01,0.21877916698576882
2022-10-02,2.7799978852272034e-07
2022-10-03,2.7799978852272034e-07
2022-10-04,2.7799978852272034e-07
2022-10-05,5.54980942979455e-07
2022-10-06,2.7799978852272034e-07
2022-10-07,5.550100468099117e-07
2022-10-08,2.7799978852272034e-07
2022-10-09,2.770102582871914e-07
2022-10-10,2.7799978852272034e-07
2022-10-11,2.7698115445673466e-07
2022-10-12,5.559995770454407e-07
2022-10-13,2.7799978852272034e-07
2022-10-14,2.7799978852272034e-07
2022-10-15,2.7799978852272034e-07
2022-10-16,2.7799978852272034e-07
2022-10-17,5.559995770454407e-07
2022-10-18,2.7799978852272034e-07
2022-10-19,5.559995770454407e-07
2022-10-20,2.770102582871914e-07
2022-10-21,2.7799978852272034e-07
2022-10-22,2.7698115445673466e-07
2022-10-23,2.7799978852272034e-07
2022-10-24,5.550100468099117e-07
2022-10-25,2.7799978852272034e-07
2022-10-26,2.770102582871914e-07
2022-10-27,2.7799978852272034e-07
2022-10-28,2.7799978852272034e-07
2022-10-29,5.559995770454407e-07
2022-10-30,5.559995770454407e-07
2022-10-31,5.559995770454407e-07
2022-11-01,5.559995770454407e-07
2022-11-02,8.33999365568161e-07
2022-11-03,8.329807315021753e-07
2022-11-04,5.559995770454407e-07
2022-11-05,2.7799978852272034e-07
2022-11-06,2.7799978852272034e-07
2022-11-07,5.54980942979455e-07
2022-11-08,5.550100468099117e-07
2022-11-09,5.550100468099117e-07
2022-11-10,8.329807315021753e-07
2022-11-11,8.330098353326321e-07
2022-11-12,5.550100468099117e-07
2022-11-13,5.54980942979455e-07
2022-11-14,5.559995770454407e-07
2022-11-15,8.330098353326321e-07
2022-11-16,8.33999365568161e-07
2022-11-17,5.559995770454407e-07
2022-11-18,5.559995770454407e-07
2022-11-19,5.559995770454407e-07
2022-11-20,8.33999365568161e-07
2022-11-21,8.329807315021753e-07
2022-11-22,5.559995770454407e-07
2022-11-23,5.550100468099117e-07
2022-11-24,5.54980942979455e-07
2022-11-25,8.330098353326321e-07
2022-11-26,8.330098353326321e-07
2022-11-27,1.1110096238553524e-06
2022-11-28,1.1110096238553524e-06
2022-11-29,1.1110096238553524e-06
2022-11-30,8.33999365568161e-07
2022-12-01,8.329807315021753e-07
2022-12-02,1.1110096238553524e-06
2022-12-03,1.1109805200248957e-06
2022-12-04,1.1110096238553524e-06
2022-12-05,8.33999365568161e-07
2022-12-06,8.330098353326321e-07
2022-12-07,1.1110096238553524e-06
2022-12-08,1.1110096238553524e-06
2022-12-09,1.1110096238553524e-06
2022-12-10,8.33999365568161e-07
2022-12-11,8.330098353326321e-07
2022-12-12,1.1109805200248957e-06
2022-12-13,1.1110096238553524e-06
2022-12-14,8.329807315021753e-07
2022-12-15,8.33999365568161e-07
2022-12-16,1.1109805200248957e-06
2022-12-17,1.1110096238553524e-06
2022-12-18,1.1109805200248957e-06
2022-12-19,8.330098353326321e-07
2022-12-20,8.33999365568161e-07
2022-12-21,1.1110096238553524e-06
2022-12-22,1.3890094123780727e-06
2022-12-23,1.1109805200248957e-06
2022-12-24,1.387990778312087e-06
2022-12-25,1.3890094123780727e-06
2022-12-26,1.1110096238553524e-06
2022-12-27,1.388980308547616e-06
2022-12-28,1.667009200900793e-06
2022-12-29,1.667009200900793e-06
2022-12-30,1.6659905668348074e-06
2022-12-31,1.6669800970703363e-06
2023-01-01,1.6669800970703363e-06
2023-01-02,1.6659905668348074e-06
2023-01-03,1.667009200900793e-06
2023-01-04,1.667009200900793e-06
2023-01-05,1.6660196706652641e-06
2023-01-06,1.667009200900793e-06
2023-01-07,1.667009200900793e-06
2023-01-08,1.9450089894235134e-06
2023-01-09,1.667009200900793e-06
2023-01-10,1.667009200900793e-06
2023-01-11,1.9450089894235134e-06
2023-01-12,1.9450089894235134e-06
2023-01-13,1.9440194591879845e-06
2023-01-14,2.500019036233425e-06
2023-01-15,2.7779897209256887e-06
2023-01-16,3.05499997921288e-06
2023-01-17,3.05499997921288e-06
2023-01-18,2.7780188247561455e-06
2023-01-19,8.055998478084803e-06
2023-01-20,1.8810836109914817
2023-01-21,0.31707138899946585
2023-01-22,0.49447472201427445
2023-01-23,1.0653683330165222
2023-01-24,0.636491388984723
2023-01-25,0.2788216670160182
2023-01-26,1.4881747220060788
2023-01-27,0.45806694400380366
2023-01-28,1.1123466669814661
2023-01-29,2.376156111015007
2023-01-30,3.1550502780009992
2023-01-31,3.574876945000142
2023-02-01,6.8514863880118355
2023-02-02,9.80352888899506
2023-02-03,6.734836110990727
2023-02-04,14.173536110989517
2023-02-05,6.4019463889999315
2023-02-06,42.91294416700839
2023-02-07,159.34431916699396
2023-02-08,213.5802372219914
2023-02-09,72.70599194400711
2023-02-10,240.20242416698602
2023-02-11,225.56728388901684
2023-02-12,219.73530527800904
2023-02-13,236.74532916699536
2023-02-14,47.79126916700625
2023-02-15,93.76358916601748
2023-02-16,152.528330000001
2023-02-17,239.64128111099126
2023-02-18,246.79633916702005
2023-02-19,123.95095694501651
2023-02-20,79.78432027698727
2023-02-21,6.70448444399517
2023-02-22,7.751258611009689
2023-02-23,98.2329736109823
2023-02-24,190.63340083300136
2023-02-25,52.27944777801167
2023-02-26,235.62472000002163
2023-02-27,13.074889999988955
2023-02-28,138.8638286110072
2023-03-01,17.529874166997615
2023-03-02,144.60007194397622
2023-03-03,211.49728583401884
2023-03-04,219.0533852779772
2023-03-05,260.1830341669847
2023-03-06,67.50991666599293
2023-03-07,159.37635750000481
2023-03-08,165.6865647220111
2023-03-09,157.41940499999328
2023-03-10,11.732997499988414
2023-03-11,29.791142222005874
2023-03-12,6.512083055975381
2023-03-13,124.81687333300943
2023-03-14,312.70237388901296
2023-03-15,205.22824277801556
2023-03-16,41.10667722299695
2023-03-17,9.183870834007394
2023-03-18,2.1513083330064546
2023-03-19,127.3700144450122
2023-03-20,185.62990416699904
2023-03-21,263.89324361100444
2023-03-22,82.95041333299014
2023-03-23,337.411675832991
2023-03-24,335.76121333398623
2023-03-25,302.0227174999891
2023-03-26,303.77627250002115
2023-03-27,327.1786708330037
2023-03-28,282.2487988889916
2023-03-29,229.29977361200145
2023-03-30,312.09134361101314
2023-03-31,28.37836611099192
2023-04-01,355.38791833401774
2023-04-02,172.24345444398932
2023-04-03,187.24793888899148
2023-04-04,72.86490250000497
2023-04-05,124.84208972202032
2023-04-06,213.64118222298566
2023-04-07,366.58499694400234
2023-04-08,339.92925388901494
2023-04-09,229.25700055499328
2023-04-10,334.5986727779964
2023-04-11,269.1536669440102
2023-04-12,344.6845891670091
2023-04-13,342.13392777799163
2023-04-14,349.4896513890126
2023-04-15,151.24629555499996
2023-04-16,89.18967194398283
2023-04-17,0.3356794440187514
2023-04-18,305.24412861201563
2023-04-19,140.98069916697568
2023-04-20,37.80718277700362
2023-04-21,158.55332138901576
2023-04-22,133.16341944399755
2023-04-23,333.310270277987
2023-04-24,359.4201580549998
2023-04-25,210.92998722201446
2023-04-26,377.77670972200576
2023-04-27,254.9328600000008
2023-04-28,50.53374222200364
2023-04-29,74.49793944502017
2023-04-30,93.06072305497946
2023-05-01,138.20155194500694
2023-05-02,121.70116666599642
2023-05-03,239.85862555599306
2023-05-04,350.3134833330114
2023-05-05,331.5197075000033
2023-05-06,85.12523500001407
2023-05-07,99.31780083401827
2023-05-08,250.9241480549972
2023-05-09,301.2576938889979
2023-05-10,138.48013111099135
2023-05-11,354.41219944501063
2023-05-12,101.61925083299866
2023-05-13,275.3768177779857
2023-05-28,0.06008527800440788
2023-06-03,0.015571110998280346
2023-06-13,0.015590833005262539
2023-06-16,0.01561750000109896
2023-06-21,0.015543610992608592
2023-07-14,0.015520832996116951
2023-07-24,0.015578332997392863
2023-07-28,0.015603611012920737
2023-08-01,0.015609166992362589
2023-09-02,127.9656886110024
2023-09-03,402.55150999999023
2023-09-04,409.57127250000485
2023-09-05,264.05842583300546
2023-09-06,106.47261555600562
2023-09-07,99.83978027800913
2023-09-08,154.27867888798937
2023-09-09,304.3061880560126
2023-09-10,317.97715555501054
2023-09-11,205.7228605549899
2023-09-12,116.79274583299411
2023-09-13,265.78779666600167
2023-09-14,547.212151388987
2023-09-15,2.2221996914595366e-05
2023-09-16,2.2221996914595366e-05
2023-09-17,2.2221996914595366e-05
2023-09-18,2.222301554866135e-05
2023-09-19,2.2221996914595366e-05
2023-09-20,492.87859888901585
2023-09-21,6.664501111023128
2023-09-22,2.2499996703118086e-05
2023-09-23,2.2499996703118086e-05
2023-09-24,2.2222026018425822e-05
2023-09-25,2.2222986444830894e-05
2023-09-26,2.2222986444830894e-05
2023-09-27,2.277697785757482e-05
2023-09-28,2.277697785757482e-05
2023-09-29,2.2499996703118086e-05
2023-09-30,2.2222986444830894e-05
2023-10-01,2.222301554866135e-05
2023-10-02,2.277697785757482e-05
2023-10-03,2.2777006961405277e-05
2023-10-04,2.2499996703118086e-05
2023-10-05,298.1798827770108
2023-10-06,191.47931944401353
2023-10-07,348.2774355559959
2023-10-08,131.07245888898615
2023-10-09,319.67615472199395
2023-10-10,115.91853805599385
2023-10-11,286.591023889021
2023-10-12,257.3355950000114
2023-10-13,59.36453750001965
2023-10-14,133.19888999999966
2023-10-15,283.56936444499297
2023-10-16,66.33853138898849
2023-10-17,435.00490055500995
2023-10-18,52.25968222200754
2023-10-19,43.25602777799941
2023-10-20,324.2869738889858
2023-10-21,75.2255174999882
2023-10-22,194.3955252779997
2023-10-23,109.05115388898412
2023-10-24,58.42555999997421
2023-10-25,51.28052500000922
2023-10-26,158.18385777799995
2023-10-27,140.67670444498071
2023-10-28,209.95449583302252
2023-10-29,9.400458610994974
2023-10-30,31.13490027701482
2023-10-31,122.04339055498713
2023-11-01,0.00013055599993094802
2023-11-02,287.41560777800623
2023-11-03,138.5553583339788
2023-11-04,160.0403074999922
2023-11-05,128.34614611198776
2023-11-06,37.13344750000397
2023-11-07,135.12667722199694
2023-11-08,37.71594194401405
2023-11-09,32.16844194501755
2023-11-10,26.574859721993562
2023-11-11,55.862941667000996
2023-11-12,157.4101622219896
2023-11-13,339.8878552780079
2023-11-14,155.30571888797567
2023-11-15,325.3429788890062
2023-11-16,190.9142550000106
2023-11-17,187.76399277799646
2023-11-18,312.5217336110072
2023-11-19,306.87732416699873
2023-11-20,106.79103888900136
2023-11-21,53.61705249999068
2023-11-22,227.91924972299603
2023-11-23,318.4237683340034
2023-11-24,306.4057244450087
2023-11-25,117.54475472201011
2023-11-26,58.0392172219872
2023-11-27,78.30888944398612
2023-11-28,166.34727027802728
2023-11-29,252.05177305600955
2023-11-30,269.66351944499183
2023-12-01,267.8991505560116
2023-12-02,219.77711805599392
2023-12-03,98.74834444498993
2023-12-04,90.42340194500866
2023-12-05,27.897998889005976
2023-12-06,59.75849333300721
2023-12-07,187.14342527801637
2023-12-08,93.00970388899441
2023-12-09,41.3775500000047
2023-12-10,31.55764472199371
2023-12-11,104.82936000000336
2023-12-12,159.89917194499867
2023-12-13,228.6115216659964
2023-12-14,247.12859166701674
2023-12-15,14.748995556001319
2023-12-16,105.10082083399175
2023-12-17,27.65299305599183
2023-12-18,120.3054361109971
2023-12-19,183.72629749999032
2023-12-20,68.98732972200378
2023-12-21,205.21218333300203
2023-12-22,21.391910278005525
2023-12-23,32.868214166985126
2023-12-24,38.16549416698399
2023-12-25,12.337932777998503
2023-12-26,11.595021110988455
2023-12-27,99.3354019440012
2023-12-28,119.28811749999295
2023-12-29,257.6200125000032
2023-12-30,15.792178889008937
2023-12-31,11.664056945010088
2024-01-01,75.05883305502357
2024-01-02,58.844987221993506
2024-01-03,33.79769111101632
2024-01-04,48.70812472200487
2024-01-05,24.003535833006026
2024-01-06,0.8011888889886905
2024-01-07,0.33913944399682805
2024-01-08,0.3519788889971096
2024-01-09,0.4266313879925292
2024-01-10,0.3262511109933257
2024-01-11,0.323141388973454
2024-01-12,0.23182194400578737
2024-01-13,4.770827778003877
2024-01-14,10.994543610984692
2024-01-15,19.188548054982675
2024-01-16,15.725410834013019
2024-01-17,5.512378610990709
2024-01-18,5.067438889003824
2024-01-19,4.205051110999193
2024-01-20,11.15319444501074
2024-01-21,29.453832500003045
2024-01-22,36.934908056020504
2024-01-23,30.67782833299134
2024-01-24,47.09094972201274
2024-01-25,58.97278361101053
2024-01-26,62.63299250000273
2024-01-27,41.39275777799776
2024-01-28,172.82710805500392
2024-01-29,92.19725277702673
2024-01-30,42.90181361098075
2024-01-31,186.95755777700106
2024-02-01,68.3727369440021
2024-02-02,315.41334138900856
2024-02-03,178.4730166659865
2024-02-04,353.08950638902024
2024-02-05,164.89296999998624
2024-02-06,96.81204194499878
2024-02-07,118.35957416601013
2024-02-08,131.6447616670048
2024-02-09,63.668979444977595
2024-02-10,154.73753750001197
2024-02-11,254.7131975000084
2024-02-12,43.71961472200928
2024-02-13,204.31627444399055
2024-02-14,210.1657088889915
2024-02-15,160.23977638801443
2024-02-16,113.00641000000178
2024-02-17,164.69404000000213
2024-02-18,298.66874944398296
2024-02-19,451.86378916699323
2024-02-20,386.92902361101005
2024-02-21,176.13795472300262
2024-02-22,369.4868886109907
2024-02-23,231.3140563890047
2024-02-24,423.77748611100833
2024-02-25,423.2384558339836
2024-02-26,369.7745430560026
2024-02-27,354.00074055499863
2024-02-28,155.40010944497772
2024-02-29,115.11985833302606
2024-03-01,469.5329825000372
2024-03-02,353.8364566669916
2024-03-03,105.72350972204003
2024-03-04,164.44864194397815
2024-03-05,505.02298444503685
2024-03-06,465.7006566670025
2024-03-07,222.27707055601059
2024-03-08,493.98289944499265
2024-03-09,539.0164747220115
2024-03-10,534.4604447220336
2024-03-11,466.37621055496857
2024-03-12,495.42836388899013
2024-03-13,381.60471944499295
2024-03-14,433.1064197230153
2024-03-15,426.1173633330036
2024-03-16,125.16210249997675
2024-03-17,195.60115916701034
2024-03-18,408.4647941669682
2024-03-19,210.70093027799157
2024-03-20,478.85041472304147
2024-03-21,568.3416158329928
2024-03-22,84.2199680560152
2024-03-23,615.4024858330376
2024-03-24,58.489286945026834
2024-03-25,0.30010583403054625
2024-03-26,0.670194722013548
2024-03-27,2.610946388973389
2024-03-28,35.78580944502028
2024-03-29,335.1412627780228
